name	cluster
<<<<dm:Maid-kdp:goOut-dm:Maid_room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/115">>	0
<<<<df:Mortimer-kdp:say-<<<<df:Doctor_Richard-kdp:examine-df:room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/129">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/107">>	0
<<<<rp:Percy_Trevelyan-kdp:say-<<<<rp:Blessington-kdp:avoid-rp:Socializing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/062">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	0
<<<<sl:Fitzroy_Simpson-kdp:cannotExplain-sl:Tie_of_the_murder_scene>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/163">>	0
<<<<df:Mortimer-kdp:say-<<<<df:6_hours-kdp:pass-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/133">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/107">>	0
<<<<df:Roundhay-kdp:say-<<<<df:Porter-kgc:hasProperty-kdp:cook>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/048">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/021">>	0
<<<<rp:Young_man-kdp:notice-<<<<rp:Blessington_room-kgc:hasProperty-kdp:lock>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/278">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/277">>	0
<<<<sl:Wife_of_John_Straker-kdp:live-sl:House_near_the_stables>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/027">>	0
<<<<rp:Helper_boy-kgc:hasProperty-kdp:perform>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/272">>	0
<<<<cm:owner_of_lodge-kdp:say-<<<<cm:Henry-kgc:hasProperty-kdp:entertainer>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/215">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/214">>	0
<<<<sl:Fitzroy_Simpson-kdp:work-sl:Bookmaker_of_a_small_gambling>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/151">>	0
<<<<sl:Reasoning_Detective_of_Police-kgc:hasProperty-<<<<sl:John_Straker-kdp:meet-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/177">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/172">>	0
<<<<rp:Young_man-kdp:enter-rp:Examination_room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/135">>	0
<<<<ag:Rock-of-Gibraltar-kdp:arrive-ag:home_port>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/269">>	0
<<<<ci:Sutherland-kdp:say-<<<<ci:Windibank-kdp:notLike-<<<<ci:Customer-kdp:enter-ci:House_of_Sutherland>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/152">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/151">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/144">>	0
<<<<sl:Ned_Hunter-kgc:hasProperty-kdp:asleep>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/124">>	0
<<<<sb:Julia-kdp:die-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/039">>	0
<<<<sl:Holmes-kdp:infer-<<<<sl:knife-kgc:hasProperty-kdp:wacky>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/370">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/354">>	0
<<<<cm:Henry-kdp:sit-cm:chair>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/243">>	0
<<<<sb:snake-kdp:putInto-sb:ventilator>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/384">>	0
<<<<cm:owner_of_lodge-kdp:say-<<<<cm:Henry-kdp:use-cm:beast>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/221">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/214">>	0
<<<<ci:Sutherland-kdp:say-<<<<ci:Hardy-kgc:hasProperty-kdp:field_head>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/076">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/052">>	0
<<<<ci:Sutherland-kdp:say-<<<<ci:Hosmer-kdp:let-<<<<ci:Hosmer-kdp:swear-<<<<ci:Sutherland-kdp:believe-ci:Hosmer>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/207">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/206">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/205">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/187">>	0
<<<<ci:Sutherland-kdp:say-<<<<ci:Hosmer-kdp:come-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/227">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/187">>	0
<<<<dm:Door_of_study_room-kdp:open-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/127">>	0
<<<<df:Mortimer-kdp:stick-df:beard>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/262">>	0
<<<<sl:Holmes-kdp:say-<<<<sl:Silas_Brown-kdp:kidnap-sl:Silver_Blaze>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/314">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/308">>	0
<<<<df:Holmes-kdp:say-<<<<df:Mortimer-kdp:mislead-df:Holmes>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/358">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/348">>	0
<<<<cm:beast-kgc:hasProperty-kdp:thin>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/341">>	0
<<<<df:Roundhay-kdp:say-<<<<df:Brenda-kdp:notLose-df:anything>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/053">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/021">>	0
<<<<ci:Sutherland-kdp:say-<<<<ci:Windibank-kdp:notKnow-ci:letter>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/166">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/163">>	0
<<<<ci:Sutherland-kdp:say-<<<<ci:Sutherland-kdp:eat-ci:breakfast>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/226">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/187">>	0
<<<<ci:Holmes-kdp:say-<<<<ci:Sutherland-kdp:have-ci:Love>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/482">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/472">>	0
<<<<sb:Holmes-kdp:instruct-<<<<sb:Holmes-kdp:stay-sb:Julia’s_bedroom>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/266">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/258">>	0
<<<<sl:Holmes-kdp:infer-<<<<sl:Dog_of_the_stables-kdp:notBark-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/365">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/354">>	0
<<<<df:Roundhay-kdp:say-<<<<df:George-kdp:sing-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/044">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/021">>	0
<<<<cm:Henry-kdp:stop-<<<<cm:Barclay-kdp:argue-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/086">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/318a">>	0
<<<<rp:Holmes-kdp:say-<<<<rp:Corpses_enclosed_the_neck-kgc:hasProperty-kdp:exist>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/253">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/242">>	0
<<<<sb:Watson-kdp:notMove-sb:Julia’s_bedroom>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/293">>	0
<<<<ci:Sutherland-kdp:say-<<<<ci:Hosmer-kdp:putOn-ci:Sutherland>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/228">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/187">>	0
<<<<sb:mansion_of_Roylott-kgc:hasProperty-kdp:gray>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/158">>	0
<<<<sb:money-kdp:beDvided-sb:sister>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/018">>	0
<<<<sl:two_young_men-kdp:notHear-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/123">>	0
<<<<ci:Sutherland-kdp:say-ci:122a>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/122">>	0
<<<<df:Mortimer-kdp:say-<<<<df:Mortimer-kdp:feel-<<<<df:something-kdp:move-df:bush>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/117">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/116">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/107">>	0
<<<<df:Holmes-kdp:say-<<<<df:Description_of_Sterndale-kdp:correct-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/240">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/236">>	0
<<<<ci:Watson-kdp:say-<<<<owl:Nothing-kdp:beWritten-<<<<ci:Hosmer-kdp:disappear-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/355">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/354">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/353">>	0
<<<<rp:Footprint-kdp:exist-rp:carpet_of_Blessington_room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/146">>	0
<<<<df:Holmes-kdp:say-<<<<df:others-kdp:enter-df:room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/362">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/348">>	0
<<<<rp:Lanner_Inspector-kdp:say-<<<<rp:Lanner_Inspector-kdp:catch-rp:Helper_boy>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/303">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/302">>	0
<<<<sl:Inspector_Gregory-kdp:say-<<<<sl:Man-kdp:put-sl:beam_broom_bush>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/256">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/255">>	0
<<<<sb:window_of_Julia’s_bedroom-kdp:have-sb:shutter>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/095">>	0
<<<<df:Mortimer-kdp:say-<<<<df:Mortimer-kdp:eat-df:House_of_Trigenis>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/072">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/071">>	0
<<<<ag:sailor-kdp:canMake-ag:knot>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/389">>	0
<<<<df:Watson-kdp:hear-df:Running_noise_of_four-wheeled_carriage>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/142">>	0
<<<<df:Magic_foot-kdp:beUsed-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/453">>	0
<<<<sl:John_Straker-kdp:tie-sl:legs_of_Silver_Blaze>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/385">>	0
<<<<ci:Sutherland-kdp:handOver-ci:Inquirer_advertisement>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/275">>	0
<<<<rp:Watson-kdp:think-<<<<rp:Percy_Trevelyan-kdp:spoil-rp:Youth>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/012">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/008">>	0
<<<<df:Roundhay-kdp:say-<<<<owl:Nothing-kdp:notRuin-df:House_of_Trigenis>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/054">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/021">>	0
<<<<ci:Sutherland-kdp:say-<<<<ci:mother_of_Sutherland-kdp:agree-<<<<ci:Sutherland-kdp:believe-ci:Hosmer>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/207">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/208">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/187">>	0
<<<<rp:Holmes-kdp:guess-<<<<rp:Conspirators-kdp:prevent-<<<<rp:Percy_Trevelyan-kdp:prevent-rp:Stratagem>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/198">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/197">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/194">>	0
<<<<ci:Sutherland-kdp:think-<<<<ci:Hosmer-kdp:know-ci:Danger>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/250">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/249">>	0
<<<<sl:Stableman-kdp:say-<<<<sl:Holmes-kdp:canMeet-sl:Silas_Brown>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/297">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/296">>	0
<<<<rp:Young_man-kdp:smoke-rp:cigar>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/287">>	0
<<<<ci:Holmes-kdp:say-<<<<owl:Nothing-kdp:have-ci:14_features>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/450">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/444">>	0
<<<<rp:Percy_Trevelyan-kdp:come-rp:Holmes>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/300">>	0
<<<<sl:Wife_of_John_Straker-kdp:stop-sl:John_Straker>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/111">>	0
<<<<ci:Sutherland-kdp:say-<<<<ci:Sutherland-kgc:hasProperty-kdp:enough>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/101">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/100">>	0
<<<<ci:Sutherland-kdp:say-<<<<ci:Hosmer-kdp:say-<<<<ci:Hosmer-kdp:want-ci:203a>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/203">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/202">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/187">>	0
<<<<sb:Julia’s_bedroom-kdp:have-sb:bed>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/200">>	0
<<<<ci:Sutherland-kdp:say-<<<<owl:Nothing-kdp:notReach-ci:letter>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/220">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/187">>	0
<<<<ci:Holmes-kdp:say-<<<<ci:friend_of_Sutherland-kdp:punish-ci:Windibank>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/553">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/551">>	0
<<<<rp:Elderly_man-kdp:do-rp:Hanging_of_Blessington>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/294">>	0
<<<<rp:Elderly_man-kdp:open-rp:door>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/279">>	0
<<<<sl:Ned_Hunter-kdp:report-<<<<sl:Fitzroy_Simpson-kdp:hold-sl:Small_parcel>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/075">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/104">>	0
<<<<sl:Watson-kdp:confirm-<<<<sl:Silas_Brown-kdp:notHurt-sl:Silver_Blaze>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/328">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/320">>	0
<<<<cm:Holmes-kdp:catchUp-cm:Murphy>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/364">>	0
<<<<sb:Julia-kdp:die-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/086">>	0
<<<<df:Roundhay-kdp:say-<<<<df:Doctor_Richard-kdp:catchUp-df:Mortimer>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/029">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/021">>	0
<<<<rp:Criminal-kdp:enter-rp:Front_door>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/254">>	0
<<<<sl:two_young_men-kgc:hasProperty-kdp:notAbnormal>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/145">>	0
<<<<sb:Roylott-kdp:close-sb:safe>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/392">>	0
<<<<df:Sterndale-kdp:say-<<<<df:Sterndale-kdp:threaten-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/479">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/473">>	0
<<<<ag:Mystery_of_the_case-kdp:leave-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/087">>	0
<<<<rp:The_third_person-kdp:invite-rp:Elderly_man>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/267">>	0
<<<<ci:Holmes-kdp:say-<<<<ci:love_of_Sutherland-kdp:notGo-ci:others>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/519">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/510">>	0
<<<<ci:Holmes-kdp:say-<<<<ci:Windibank-kdp:notAppear-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/563">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/558">>	0
<<<<sl:Edith_Baxter-kdp:say-<<<<sl:Edith_Baxter-kdp:exist-sl:King_s_Pyland_riding_ground>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/060">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/069">>	0
<<<<ci:Sutherland-kdp:think-<<<<ci:Windibank-kdp:happy-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/139">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/138">>	0
<<<<df:Holmes-kdp:say-<<<<df:Mortimer-kdp:want-<<<<df:Mortimer-kdp:mislead-df:Holmes>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/358">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/357">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/348">>	0
<<<<ci:Windibank-kdp:sit-ci:Chair>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/467">>	0
<<<<rp:The_purpose_of_intruder-kgc:hasProperty-kdp:notEqualTo>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/204">>	0
<<<<rp:Watson-kdp:think-<<<<rp:Percy_Trevelyan-kdp:wither-rp:Power>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/011">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/008">>	0
<<<<rp:Holmes-kdp:return-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/299">>	0
<<<<rp:Watson-kdp:think-<<<<rp:Percy_Trevelyan-kgc:hasProperty-kdp:pale>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/010">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/008">>	0
<<<<ag:Holmes-kdp:hold-ag:hand_of_Jack_Croker>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/384">>	0
<<<<dm:Dancing_dolls_Y-kdp:contain-dm:C>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/168">>	0
<<<<df:Sterndale-kdp:guess-<<<<df:Mortimer-kdp:think-<<<<df:Sterndale-kdp:receive-df:Information>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/450">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/448">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/447">>	0
<<<<ci:Sutherland-kdp:think-<<<<ci:Hosmer-kdp:say-<<<<ci:Sutherland-kdp:believe-ci:Hosmer>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/244">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/252">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/249">>	0
<<<<sl:Silver_Blaze-kdp:kill-sl:John_Straker>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/351">>	0
<<<<sl:John_Straker-kdp:need-sl:money>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/378">>	0
<<<<owl:Nothing-owl:TopObjectProperty-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/579">>	0
<<<<ci:Watson-kdp:say-<<<<owl:Nothing-kdp:attached-ci:Small_black_ball_ornament>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/309">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/304">>	0
<<<<ci:Holmes-kdp:say-<<<<owl:Nothing-kdp:miss-ci:r>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/449">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/444">>	0
<<<<rp:048-kgc:hasProperty-kdp:strange>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/054">>	0
<<<<ag:court-kdp:issue-ag:warrant>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/286">>	0
<<<<ci:Holmes-kdp:say-<<<<owl:Nothing-kdp:notImportant-<<<<ci:signature-kdp:deny-ci:Pledge>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/378">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/382">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/381">>	0
<<<<df:Holmes-kdp:say-<<<<df:Mortimer-kdp:suicide-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/371">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/367">>	0
<<<<cm:Nancy-kdp:argue-cm:living_room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/081">>	0
<<<<ci:Holmes-kdp:say-<<<<ci:Sutherland-kdp:know-ci:handwriting_of_Windibank>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/566">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/558">>	0
<<<<sl:Ned_Hunter-kdp:report-<<<<sl:Fitzroy_Simpson-kdp:relive-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/056">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/104">>	0
<<<<cm:Murphy-kdp:say-<<<<cm:Nancy-kdp:equalTo-cm:ideal_of_middle-aged_couple>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/026">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/022">>	0
<<<<rp:Blessington-kdp:excite-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/075">>	0
<<<<ag:Stanley_Hopkins-kdp:say-<<<<ag:Burglary_team_of_Lewisham-kdp:appear-ag:Sydenham>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/020">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/018a">>	0
<<<<rp:intruder-kdp:choose-rp:Time_that_there_are_no_other_patients_in_the_waiting_room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/201">>	0
<<<<ci:Holmes-kdp:say-<<<<ci:Holmes-kdp:want-ci:personalities_of_Hosmer>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/271">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/266">>	0
<<<<dm:Cubitt-kdp:visit-dm:Holmes>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/045">>	0
<<<<cm:Henry-kdp:say-<<<<cm:Henry-kdp:hope-<<<<cm:Nancy-kdp:think-<<<<cm:Henry-kdp:die-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/301">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/300">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/299">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/256">>	0
<<<<cm:coachman-kdp:notKnow-cm:stick>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/109">>	0
<<<<sl:Gypsy-kdp:avoid-sl:police>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/274">>	0
<<<<rp:Elderly_man-kgc:hasProperty-kdp:thin>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/097">>	0
<<<<sl:Fitzroy_Simpson-kdp:greet-sl:Ned_Hunter>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/071">>	0
<<<<rp:Percy_Trevelyan-kdp:say-<<<<rp:Percy_Trevelyan-kdp:notTell-rp:about_Elderly_man_and_Young_man>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/133">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	0
