name	label
<<<<ag:Criminal-kgp:need-ag:Restraint_of_Lady_Brackenstall_OR_killing_of_Lady_Brackenstall>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/187">>	187
<<<<ag:everyone-kgp:notInterfere-ag:Jack_Crocker>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/399">>	399
<<<<sb:sister-kgp:getMarried-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/19">>	19
<<<<ag:Criminal-kgp:hop-ag:Mantelpiece>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/220">>	220
<<<<df:Brenda-kgp:dead-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/039">>	039
<<<<df:Brenda-kgp:dead-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/092">>	092
<<<<cm:Morrison-kgp:slender-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/166">>	166
<<<<ci:Holmes-kgp:listen-ci:bell>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/014">>	014
<<<<sb:Holmes-kgp:see-sb:dog_whip>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/352">>	352
<<<<df:fireplace-kgp:beTurnedOn-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/185">>	185
<<<<df:fireplace-kgp:beTurnedOn-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/179">>	179
<<<<df:Mortimer-kgp:arrive-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/187">>	187
<<<<df:Mortimer-kgp:ruin-df:Immediate_family>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/370">>	370
<<<<owl:Nothing-kgp:beBeaten-ci:door_of_Room_of_Holmes>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/031">>	031
<<<<ci:Boy-kgp:comeIn-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/032">>	032
<<<<cm:Berkeley-kgp:collect-cm:stick>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/108">>	108
<<<<rp:Voice_of_Blessington-kgp:notHear-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/283">>	283
<<<<rp:Wall_of_Blessington_room-kgp:thick-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/284">>	284
<<<<sl:Two_horses-kgp:enter-sl:Wessex_Cup_game>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/082">>	082
<<<<df:Mortimer-kgp:go-df:hall>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/080">>	080
<<<<df:Standale-kgp:meet-df:Holmes>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/455">>	455
<<<<sl:Wife_of_John_Straker-kgp:go-sl:stable>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/116">>	116
<<<<sb:Helen-kgp:beUpset-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/3">>	3
<<<<sl:Silver_Blaze-kgp:kill-sl:John_Straker>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/351">>	351
<<<<ci:Sutherland-kgp:notKnow-ci:location_of_Hozma>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/241">>	241
<<<<sb:Helen-kgp:getMarried-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/5">>	5
<<<<sb:Helen-kgp:getMarried-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/112">>	112
<<<<sb:Helen-kgp:getMarried-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/148">>	148
<<<<rp:Blessington-kgp:excite-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/075">>	075
<<<<rp:Robbery_of_the_indentation-kgp:happen-rp:West_End_neighborhood>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/074">>	074
<<<<rp:Percy_Trevelyan-kgp:mustAttach-rp:Obex>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/077">>	077
<<<<sb:mansion_of_Roylott-sb:gray-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/158">>	158
<<<<sl:Inspector_Gregory-kgp:give-sl:One_of_shoes_of_Fitzroy_Simpson>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/260">>	260
<<<<sl:Holmes-kgp:find-sl:half_burned_of_Match>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/261">>	261
<<<<ag:Burglary_team_of_Lewisham-kgp:beSeen-ag:Sydenham>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/020">>	020
<<<<rp:face_of_young_man-kgp:swarthy-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/102">>	102
<<<<ag:Sir_Eustace_Brackenstall-kgp:dead-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/024">>	024
<<<<ag:Sir_Eustace_Brackenstall-kgp:dead-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/045">>	045
<<<<ag:Sir_Eustace_Brackenstall-kgp:dead-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/227">>	227
<<<<ag:Theresa-kgp:wait-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/047">>	047
<<<<ci:Hozma-kgp:equalsTo-ci:foreign_business_of_West_House&Marbank>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/280">>	280
<<<<rp:Elderly_man-kgp:notExist-rp:waiting_room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/128">>	128
<<<<owl:Nothing-kgp:blurred-ci:e>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/436">>	436
<<<<owl:Nothing-kgp:blurred-ci:e>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/448">>	448
<<<<sl:Silver_Blaze-kgp:five_years_old-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/005">>	005
<<<<sl:Silver_Blaze-kgp:accuire-sl:All_of_the_prizes>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/006">>	006
<<<<cm:Henry-kgp:notWantToReveal-cm:secret_of_Henry>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/331">>	331
<<<<cm:Teddy-kgp:please-cm:soldier>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/355">>	355
<<<<rp:Blessington-kgp:feelBad-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/083">>	083
<<<<df:Powder_medicine-kgp:exist-df:paper_packet>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/435">>	435
<<<<owl:Nothing-kgp:deny-ci:signature>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/378">>	378
<<<<ci:Hozma-kgp:receive-ci:Appeal_of_breach_of_pledge>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/380">>	380
<<<<rp:Percy_Trevelyan-kgp:doctor-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/002">>	002
<<<<sl:Desborough-kgp:have-sl:the_second_Popularity_of_Silver_Blaze>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/212">>	212
<<<<sl:Desborough-kgp:have-sl:the_second_Popularity_of_Silver_Blaze>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/156">>	156
<<<<sl:Cyrus_Brown-kgp:make-sl:profit>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/213">>	213
<<<<sb:Julia-kgp:die-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/32">>	32
<<<<sb:Julia-kgp:die-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/106">>	106
<<<<sb:Julia-kgp:die-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/39">>	39
<<<<sb:Julia-kgp:die-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/86">>	86
<<<<ci:Sutherland-kgp:send-ci:letter>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/218">>	218
<<<<ci:Sutherland-kgp:send-ci:letter>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/173">>	173
<<<<rp:045-kgp:equalTo-rp:Investment_for_its_own>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/047">>	047
<<<<rp:Helper_boy-kgp:goUp-rp:Wide_stairs>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/167">>	167
<<<<rp:Holmes-kgp:hear-rp:High-pitched_trembling_voice>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/168">>	168
<<<<sl:name_of_Silver_Blaze-kgp:beWritten-sl:Competition_subscriber_table>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/338">>	338
<<<<sl:Brown_horse-kgp:come-sl:Weight_inspection_stations>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/339">>	339
<<<<cm:Holmes-kgp:ask-cm:Teddy>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/338">>	338
<<<<df:Standale-kgp:tell-df:guilt_of_Mortimer>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/472">>	472
<<<<ci:trouble_of_Women-kgp:canSolve-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/030">>	030
<<<<ci:Windybank-kgp:return-ci:House_of_Windybank>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/149">>	149
<<<<ci:Hozma-kgp:cannotCome-ci:House_of_Sutherland>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/150">>	150
<<<<ci:disguise-kgp:safe-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/501">>	501
<<<<ci:Sutherland-kgp:close_eye-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/503">>	503
<<<<ci:Near_sight-kgp:hard-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/042">>	042
<<<<ci:nobody-kgp:notExist-ci:Under_the_marsoon>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/234">>	234
<<<<cm:Nancy-kgp:arrive-cm:Rasheen>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/174">>	174
<<<<cm:Nancy-kgp:arrive-cm:Rasheen>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/058">>	058
<<<<ag:Criminal-kgp:enjoy-ag:Success_of_work>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/176">>	176
<<<<sb:Roylott-kgp:have-sb:decorative_wear>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/348">>	348
<<<<ci:Sutherland-kgp:beTiedUp-ci:Hozma>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/531">>	531
<<<<owl:Nothing-kgp:beWritten-ci:letter>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/370">>	370
<<<<owl:Nothing-kgp:quarter_five-ci:dividend_of_heritage>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/091">>	091
<<<<df:Mortimer-kgp:question-df:Standale>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/445">>	445
<<<<dm:Dancing_dolls_D-kgp:have-dm:00E>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/156">>	156
<<<<ag:Stanley_Hopkins-kgp:notHave-ag:Private_decision>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/306">>	306
<<<<sb:Holmes-kgp:come-sb:bedroom_of_Julia>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/195">>	195
<<<<sb:Holmes-kgp:sit-sb:bedroom_of_Julia>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/207">>	207
<<<<cm:Nancy-kgp:go-cm:meeting_of_the_St._George_union>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/055">>	055
<<<<owl:Nothing-kgp:solve-ci:missing_of_Hozma>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/383">>	383
<<<<ci:Holmes-kgp:write-ci:Two_letters>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/385">>	385
<<<<sb:bedroom_of_Julia-kgp:have-sb:bed>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/200">>	200
<<<<ci:Windybank-kgp:repeat-ci:sin>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/559">>	559
<<<<df:Standale-kgp:hideAway-df:Cornwall>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/415">>	415
<<<<df:we-kgp:play-df:Hoist>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/074">>	074
<<<<ag:Sir_Eustace_Brackenstall-kgp:beArrested-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/128">>	128
<<<<ag:Sir_Eustace_Brackenstall-kgp:equalTo-ag:demon>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/127">>	127
<<<<sb:Roylott-kgp:work-sb:India>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/379">>	379
<<<<owl:Nothing-kgp:Hozma-ci:signature>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/373">>	373
<<<<ag:Holmes-kgp:lose-ag:Interest_of_case>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/088">>	088
<<<<ag:Charm_of_the_case-kgp:leave-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/087">>	087
<<<<df:Standale-kgp:wander-df:room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/405">>	405
<<<<sb:sound-sb:calm-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/319">>	319
<<<<sl:Gypsy_of_Dartmoor-kgp:Attention-sl:Silver_Blaze>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/143">>	143
<<<<sl:sheep_Curry_dishes_of_Ned_Hunter-kgp:include-sl:opium>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/144">>	144
<<<<sl:Silver_Blaze-kgp:have-sl:Huge_prize>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/142">>	142
<<<<ag:Holmes-kgp:say-ag:case_of_murder>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/009">>	009
<<<<sl:Depression_of_Mapleton-kgp:receive-sl:rain>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/278">>	278
<<<<sl:Watson-kgp:go-sl:Depression_of_Mapleton>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/279">>	279
<<<<dm:Holmes-kgp:point-dm:Handgun>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/189">>	189
<<<<cm:first_battalion_of_Royal_Mallows-kgp:beSurrounded-cm:10000_rebels>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/276">>	276
<<<<cm:Henry-kgp:contact-cm:outside>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/278">>	278
<<<<cm:Watson-kgp:follow-cm:Holmes>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/003">>	003
<<<<df:Standale-kgp:execute-df:plan>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/388">>	388
<<<<ci:Sutherland-kgp:wear-ci:Purple_plush>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/131">>	131
<<<<dm:Dancing_dolls_X-kgp:include-dm:00S>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/165">>	165
<<<<cm:voice_of_Nancy-kgp:shaky-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/188">>	188
<<<<sl:mantle_of_John_Straker-kgp:notBeBlown-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/253">>	253
<<<<cm:Nancy-kgp:beMoved-cm:room_of_Nancy>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/101">>	101
<<<<df:Mortimer-kgp:close-df:door>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/081">>	081
<<<<sb:window_of_left_building_of_mansion_of_Roylott-sb:broken-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/160">>	160
<<<<df:Standale-kgp:beIsolated-df:Cornwall>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/214">>	214
<<<<rp:The_third_person-kgp:exist-rp:Blessington_room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/266">>	266
<<<<df:Motive-kgp:ambiguous-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/349">>	349
<<<<sb:Holmes-kgp:standUp-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/336">>	336
<<<<sb:scream-kgp:disappear-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/337">>	337
<<<<sb:handkerchief_of_Roma-sb:speckled-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/109">>	109
<<<<df:European_chemistry-kgp:notDetect-df:Magic_foot>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/444">>	444
<<<<sb:dog_whip-kgp:have-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/255">>	255
<<<<df:Mortimer-kgp:First_discoverer-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/019">>	019
<<<<ag:Holmes-kgp:ask-ag:Lady_Brackenstall>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/249">>	249
<<<<sl:Ned_Hunter-kgp:close-sl:Door_of_stable>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/098">>	098
<<<<sl:Ned_Hunter-kgp:close-sl:Door_of_stable>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/100">>	100
<<<<df:Case_1-kgp:have-df:Unusual_nature>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/058">>	058
<<<<dm:Elsie-kgp:shoot-dm:Elsie>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/081">>	081
<<<<cm:Henry-kgp:putInto-cm:Teddy>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/336">>	336
<<<<cm:Henry-kgp:leave-cm:living_room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/337">>	337
<<<<ci:Sutherland-kgp:insist-ci:right_of_Sutherland>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/494">>	494
<<<<sl:Holmes-kgp:canMeet-sl:Cyrus_Brown>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/297">>	297
<<<<rp:Blessington-kgp:avoid-rp:Social_disposition>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/062">>	062
<<<<cm:Berkeley-kgp:notObsessive-cm:Nancy>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/032">>	032
<<<<sl:mantle_of_John_Straker-kgp:hang-sl:beam_broom_bush>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/248">>	248
<<<<sl:Wind-kgp:notBlow-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/250">>	250
<<<<ag:third_glass-kgp:exist-ag:dregs_of_wine>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/189">>	189
<<<<rp:Blessington-kgp:smoke-rp:tobacco>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/236">>	236
<<<<df:Porter-kgp:open-df:window>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/166">>	166
<<<<df:Porter-kgp:open-df:window>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/308">>	308
<<<<df:Porter-kgp:run-df:Path>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/167">>	167
<<<<ag:Jack_Crocker-kgp:open-ag:Bottle_of_wine>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/364">>	364
<<<<sb:Helen-kgp:hear-sb:metallic_sound>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/394">>	394
<<<<sb:Helen-kgp:hear-sb:metallic_sound>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/69">>	69
<<<<sb:safe-kgp:have-sb:metallic_sound>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/393">>	393
<<<<sb:Roylott-kgp:die-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/365">>	365
<<<<sb:Roylott-kgp:die-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/358">>	358
<<<<cm:Holmes-kgp:ask-cm:Murphy>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/363">>	363
<<<<cm:meeting_of_the_St._George_union-kgp:takePlace-cm:Watts_Street_Church>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/173">>	173
<<<<rp:Blessington-kgp:shout-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/147">>	147
<<<<ag:Jack_Crocker-kgp:hear-ag:Situation>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/345">>	345
<<<<ag:Sir_Eustace_Brackenstall-kgp:rush-ag:dining_room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/347">>	347
<<<<rp:Helper_boy-kgp:enter-rp:Blessington_room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/281">>	281
<<<<rp:Young_man-kgp:tie-rp:Blessington>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/282">>	282
<<<<ci:Holmes-kgp:inform-ci:Windybank>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/456">>	456
<<<<ag:Lady_Brackenstall-kgp:notSay-ag:Complaint>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/240">>	240
<<<<rp:Blessington-kgp:die-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/233">>	233
<<<<sl:Silver_Blaze-kgp:canEnter-sl:The_next_of_horse_racing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/266">>	266
<<<<owl:Nothing-kgp:putOn-ci:Plush_weave>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/331">>	331
<<<<ag:Sir_Eustace_Brackenstall-kgp:snatch-ag:Lady_Brackenstall>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/245">>	245
<<<<ag:cadaver-kgp:tall-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/102">>	102
<<<<df:Brenda-kgp:beKilled-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/325">>	325
<<<<ci:Windybank-kgp:busy-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/416">>	416
<<<<df:Standale-kgp:threaten-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/479">>	479
<<<<df:Standale-kgp:shoot-df:Mortimer>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/480">>	480
<<<<sl:Fitzroy_Simpson-kgp:have-sl:Thick_stick>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/191">>	191
<<<<ci:4700_GBP-kgp:small-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/082">>	082
<<<<cm:Berkeley-kgp:die-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/095">>	095
<<<<cm:Berkeley-kgp:die-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/366">>	366
<<<<ag:Criminal-kgp:notWant-ag:Silver_products>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/293">>	293
<<<<sl:Gypsy-kgp:go-sl:camp>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/206">>	206
<<<<ci:Sutherland-kgp:unforgettable-ci:Hozma>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/286">>	286
<<<<cm:Nancy-kgp:meet-cm:Henry>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/178">>	178
<<<<sl:Holmes-kgp:find-sl:Footprint_of_Silver_Blaze>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/286">>	286
<<<<sl:Holmes-kgp:find-sl:Footprint_of_Silver_Blaze>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/285">>	285
<<<<sl:Holmes-kgp:find-sl:Footprint_of_Silver_Blaze>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/282">>	282
<<<<ci:Holmes-kgp:notEqualsTo-ci:police>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/424">>	424
<<<<sb:Holmes-kgp:go-sb:Stoke_Moran>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/132">>	132
<<<<ag:Sir_Eustace_Brackenstall-kgp:have-ag:Severe_injury>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/115">>	115
<<<<rp:Helper_boy-kgp:walk-rp:end_of_a_line>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/276">>	276
<<<<rp:Door_of_Blessington_room-kgp:beLocked-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/278">>	278
<<<<sb:Helen-kgp:live-sb:first_floor_of_one_building_of_mansion_of_Roylott>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/41">>	41
<<<<df:window-kgp:close-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/256">>	256
